username,cursornum,primary_id,x,y,z,polar_rad,azimuthal_rad,time
hoge,51,0,770.89636,274.43253,-249.66104,0.0,0.0,15
hoge,51,1,1407.8502,39.809303,-220.79848,4.0406194,3.9973795,16
hoge,51,2,1790.3375,532.47864,-147.66249,3.3933764,5.000352,16
hoge,51,3,1182.9993,338.47195,-253.00842,0.4688506,3.6326482,16
hoge,51,4,1470.3472,723.36945,-96.7881,5.6572905,2.41607,17
hoge,51,5,1396.8574,435.29547,-105.6102,4.7773705,5.2834783,17
hoge,51,6,1457.339,973.5076,-66.81947,3.0219078,1.5806407,17
hoge,51,7,785.1021,778.45654,-247.68741,5.8269286,5.8196816,18
hoge,51,8,1287.8418,723.3416,-275.44556,5.4747796,3.3243,19
hoge,51,9,1458.4208,563.45575,-163.08286,3.5759442,2.3004215,19
hoge,51,10,646.66223,821.47845,-130.33478,5.991686,0.25054407,19
hoge,51,11,1635.3103,88.1947,-193.11057,2.9367096,3.1202023,20
hoge,51,12,895.7935,49.021145,-111.246704,3.9706464,0.35100073,20
hoge,51,13,1461.433,120.57272,-236.73004,2.893553,3.7683973,20
hoge,51,14,1489.8407,1016.4592,-215.46298,0.9343666,5.049488,21
hoge,51,15,1835.5842,277.22824,-74.784775,2.4594378,5.489193,21
hoge,51,16,912.9656,540.5345,-77.565674,0.69227624,2.7612972,21
hoge,51,17,1148.7437,531.8249,-160.1539,0.33457524,1.5522841,22
hoge,51,18,159.64783,529.5529,-86.43706,2.828852,0.19842282,22
hoge,51,19,467.79303,70.42904,-176.76338,2.8956013,4.0914283,23
hoge,51,20,1416.9552,529.0033,-113.06505,3.1833656,4.159752,23
hoge,51,21,569.78015,112.107216,-9.222229,6.2132845,4.3113656,23
hoge,51,22,933.0151,227.86896,-118.643524,3.5784829,4.4114165,24
hoge,51,23,1681.6416,323.89078,-58.821823,2.2599237,1.69029,24
hoge,51,24,184.13922,48.128677,-141.18619,0.9835577,4.7205477,24
hoge,51,25,813.7055,1054.1111,-205.16504,2.3186986,3.407644,25
hoge,51,26,161.30298,720.16187,-223.60101,4.2643104,3.474563,25
hoge,51,27,704.5897,617.64417,-249.85696,1.811185,1.1620189,25
hoge,51,28,1901.0228,887.75964,-288.47302,2.9014604,1.9705935,26
hoge,51,29,1308.2803,842.6565,-126.74051,2.9290082,0.3046907,26
hoge,51,30,1540.6565,229.47055,-7.143158,3.0849428,2.7296565,27
