username,cursornum,primary_id,x,y,z,polar_rad,azimuthal_rad,time
hoge,51,0,339.53796,478.78564,-216.35562,0.0,0.0,16
hoge,51,1,875.823,452.8412,-281.2224,5.5536156,3.689457,16
hoge,51,2,263.42926,460.66592,-123.312454,5.4735756,2.3790526,16
hoge,51,3,152.0034,1045.2488,-196.94896,3.6066332,4.1301184,16
hoge,51,4,432.00223,466.9182,-5.6959534,0.47791368,5.85598,17
hoge,51,5,1115.5715,282.13232,-220.07388,1.2531594,5.44726,17
hoge,51,6,1605.3885,810.53723,-24.5961,0.14348526,0.3597099,17
hoge,51,7,671.29706,170.59055,-25.938202,5.7456884,3.966712,17
hoge,51,8,1265.4705,813.4163,-125.82425,5.896007,0.9548581,17
hoge,51,9,1266.6897,541.4369,-217.94931,2.4523227,5.263229,18
hoge,51,10,62.50477,381.16107,-188.80008,2.5919905,4.8135734,18
hoge,51,11,927.6283,61.230904,-268.1738,1.836241,3.2755578,18
hoge,51,12,1371.7544,245.71567,-18.125427,6.178243,3.5057998,18
hoge,51,13,1233.2684,161.07397,-279.3418,5.3170443,3.894623,19
hoge,51,14,1451.7972,766.7557,-205.3402,3.8207684,0.14100377,19
hoge,51,15,183.78914,561.5989,-118.69675,1.5374101,5.088796,19
hoge,51,16,343.31406,725.19025,-277.49756,5.9846334,3.8328948,20
hoge,51,17,405.60724,998.4904,-44.19803,0.2452302,4.9215107,20
hoge,51,18,438.37692,884.2037,-264.10623,1.1073776,5.7694335,20
hoge,51,19,289.7945,726.1017,-185.8274,3.1803126,4.9383826,20
hoge,51,20,983.64716,94.67771,-243.51476,5.0613213,6.0449705,20
hoge,51,21,921.6449,428.55963,-250.93777,4.6928067,4.1204386,21
hoge,51,22,743.6597,647.11145,-42.0589,1.3958162,4.230493,21
hoge,51,23,1464.0247,211.4633,-147.3311,0.2721464,4.9945216,21
hoge,51,24,35.728912,516.824,-147.27109,5.3481803,5.876112,21
