username,cursornum,primary_id,x,y,z,polar_rad,azimuthal_rad,time
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,18
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,18
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,19
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,19
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,20
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,20
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,20
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,20
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,20
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,20
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,21
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,21
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,21
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,22
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,23
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,23
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,24
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,24
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,25
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,25
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,25
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,35
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,35
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,36
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,36
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,36
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,37
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,37
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,38
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,38
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,38
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,39
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,39
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,40
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,40
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,40
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,41
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,41
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,41
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,42
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,42
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,43
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,52
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,52
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,53
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,53
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,54
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,54
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,54
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,55
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,55
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,56
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,56
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,57
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,57
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,57
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,58
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,58
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,58
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,59
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,59
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,60
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,60
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,69
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,69
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,69
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,70
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,70
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,71
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,71
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,72
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,72
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,73
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,73
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,73
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,74
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,74
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,75
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,75
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,75
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,76
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,76
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,77
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,77
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,87
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,87
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,88
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,88
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,88
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,89
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,89
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,89
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,90
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,90
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,90
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,91
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,91
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,92
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,92
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,92
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,93
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,93
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,94
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,94
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,94
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,103
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,103
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,104
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,104
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,104
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,105
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,105
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,105
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,106
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,107
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,107
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,107
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,107
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,108
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,108
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,109
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,109
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,109
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,110
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,110
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,111
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,119
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,119
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,120
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,120
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,120
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,121
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,121
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,121
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,122
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,122
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,123
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,123
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,123
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,124
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,124
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,124
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,125
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,125
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,125
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,126
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,127
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,136
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,136
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,136
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,136
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,137
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,137
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,138
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,138
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,139
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,139
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,140
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,140
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,140
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,141
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,141
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,142
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,142
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,142
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,143
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,143
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,144
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,152
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,152
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,153
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,153
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,154
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,154
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,154
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,155
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,155
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,155
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,156
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,157
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,157
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,158
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,158
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,159
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,159
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,160
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,160
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,160
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,161
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,168
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,168
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,170
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,170
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,171
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,171
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,171
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,172
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,172
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,173
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,173
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,173
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,174
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,174
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,175
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,175
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,175
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,176
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,177
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,177
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,178
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,185
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,186
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,186
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,187
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,187
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,187
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,188
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,188
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,189
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,189
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,189
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,190
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,190
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,190
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,191
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,191
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,192
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,192
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,192
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,193
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,193
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,202
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,202
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,203
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,203
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,203
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,204
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,204
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,204
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,205
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,205
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,206
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,206
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,206
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,207
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,207
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,208
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,208
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,209
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,209
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,209
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,210
hoge,21,0,180.20566,736.2432,-263.5914,0.0,0.0,219
hoge,21,1,1473.0435,937.7079,-243.75125,1.7162013,2.4095376,220
hoge,21,2,1495.1783,1033.5968,-100.46063,1.8531945,4.968717,220
hoge,21,3,1437.6517,584.329,-24.23819,3.4887211,0.98232186,220
hoge,21,4,1866.191,816.2215,-72.71547,4.559263,4.8646936,221
hoge,21,5,1050.0027,637.5444,-157.82045,3.3009267,3.5189614,221
hoge,21,6,24.735947,67.07765,-286.5604,1.2399156,4.117577,222
hoge,21,7,1687.0092,827.47894,-124.21419,2.2086937,5.90315,222
hoge,21,8,1149.2699,460.69302,-245.38945,2.1981413,1.8288841,223
hoge,21,9,1027.9106,826.83386,-189.91345,4.534065,0.93886256,223
hoge,21,10,1011.2693,665.614,-208.59827,3.4668207,2.9073608,223
hoge,21,11,472.8549,1040.3601,-294.05597,4.2585387,1.965581,224
hoge,21,12,257.2259,513.41455,-201.42422,5.057518,5.618925,224
hoge,21,13,401.91284,956.0008,-26.77243,5.187824,3.1274192,224
hoge,21,14,655.6332,467.44434,-101.29518,5.265438,2.3492496,224
hoge,21,15,5.2861404,418.49277,-29.544098,4.1417933,2.9846025,225
hoge,21,16,439.9094,44.139805,-180.50174,0.06970475,0.7572038,225
hoge,21,17,1680.0442,366.27936,-93.35489,2.502083,4.3083963,226
hoge,21,18,1235.5385,739.3393,-216.60382,0.9281528,3.9565485,227
hoge,21,19,696.31256,385.12695,-46.13344,4.184259,0.60972255,227
hoge,21,20,384.1278,32.35993,-58.472137,6.1085763,2.2576442,227
