username,cursornum,primary_id,x,y,z,polar_rad,azimuthal_rad,time
hoge,11,0,1010.88556,205.1035,-27.270294,0.0,0.0,17
hoge,11,1,186.71344,644.86743,-143.44933,5.693402,5.139311,17
hoge,11,2,909.1562,126.398926,-226.31203,3.3902912,2.0557806,17
hoge,11,3,339.91928,646.32654,-178.3942,3.671389,6.065282,18
hoge,11,4,678.26135,1045.7854,-209.4098,3.5418255,1.6461419,18
hoge,11,5,582.1536,311.6478,-8.929108,2.2298048,4.7751007,18
hoge,11,6,1228.1259,266.04446,-279.19467,4.253672,5.4609966,19
hoge,11,7,1772.9026,247.77856,-142.88539,0.13325185,5.7931185,19
hoge,11,8,1905.5822,937.40173,-233.63823,1.2563239,5.9555492,21
hoge,11,9,457.92538,908.96735,-220.26364,3.421053,1.2374413,21
hoge,11,10,956.67755,659.6719,-170.63934,0.5520717,3.3249142,22
hoge,11,0,1010.88556,205.1035,-27.270294,0.0,0.0,31
hoge,11,1,186.71344,644.86743,-143.44933,5.693402,5.139311,31
hoge,11,2,909.1562,126.398926,-226.31203,3.3902912,2.0557806,32
hoge,11,3,339.91928,646.32654,-178.3942,3.671389,6.065282,32
hoge,11,4,678.26135,1045.7854,-209.4098,3.5418255,1.6461419,32
hoge,11,5,582.1536,311.6478,-8.929108,2.2298048,4.7751007,33
hoge,11,6,1228.1259,266.04446,-279.19467,4.253672,5.4609966,33
hoge,11,7,1772.9026,247.77856,-142.88539,0.13325185,5.7931185,33
hoge,11,8,1905.5822,937.40173,-233.63823,1.2563239,5.9555492,33
hoge,11,9,457.92538,908.96735,-220.26364,3.421053,1.2374413,33
hoge,11,10,956.67755,659.6719,-170.63934,0.5520717,3.3249142,34
hoge,11,0,1010.88556,205.1035,-27.270294,0.0,0.0,47
hoge,11,1,186.71344,644.86743,-143.44933,5.693402,5.139311,47
hoge,11,2,909.1562,126.398926,-226.31203,3.3902912,2.0557806,48
hoge,11,3,339.91928,646.32654,-178.3942,3.671389,6.065282,48
hoge,11,4,678.26135,1045.7854,-209.4098,3.5418255,1.6461419,48
hoge,11,5,582.1536,311.6478,-8.929108,2.2298048,4.7751007,48
hoge,11,6,1228.1259,266.04446,-279.19467,4.253672,5.4609966,48
hoge,11,7,1772.9026,247.77856,-142.88539,0.13325185,5.7931185,48
hoge,11,8,1905.5822,937.40173,-233.63823,1.2563239,5.9555492,49
hoge,11,9,457.92538,908.96735,-220.26364,3.421053,1.2374413,49
hoge,11,10,956.67755,659.6719,-170.63934,0.5520717,3.3249142,49
hoge,11,0,1010.88556,205.1035,-27.270294,0.0,0.0,63
hoge,11,1,186.71344,644.86743,-143.44933,5.693402,5.139311,63
hoge,11,2,909.1562,126.398926,-226.31203,3.3902912,2.0557806,63
hoge,11,3,339.91928,646.32654,-178.3942,3.671389,6.065282,63
hoge,11,4,678.26135,1045.7854,-209.4098,3.5418255,1.6461419,63
hoge,11,5,582.1536,311.6478,-8.929108,2.2298048,4.7751007,63
hoge,11,6,1228.1259,266.04446,-279.19467,4.253672,5.4609966,63
