username,cursornum,primary_id,x,y,z,polar_rad,azimuthal_rad,time
hoge,21,2,1146.4896,566.06494,-204.15588,0.548779,3.1287835,68
hoge,21,3,1402.4808,325.08728,-200.08582,5.7839837,0.18589856,68
hoge,21,4,395.28992,296.10834,-239.06523,3.1378875,1.3847326,69
hoge,21,5,611.39594,14.05102,-119.5233,3.6310782,2.958725,69
hoge,21,6,1776.6088,684.8589,-161.73856,4.428059,4.6658044,70
hoge,21,7,1690.3955,229.0316,-240.83823,3.7356994,3.4511828,70
hoge,21,8,473.40112,44.734997,-53.906006,5.6720567,2.3343174,70
hoge,21,9,1119.9327,711.0057,-58.61754,0.54915875,4.295307,71
hoge,21,10,1683.1003,519.0601,-176.14163,2.6211262,0.20197801,71
hoge,21,11,1754.3667,974.2975,-178.9147,4.739475,5.7427344,72
hoge,21,12,1895.4995,119.567726,-68.63582,4.5645313,1.0431205,72
hoge,21,13,1193.8855,131.49567,-157.50797,2.8800955,1.7053593,72
hoge,21,14,791.1573,718.79156,-186.66214,0.8503298,2.8015351,73
hoge,21,15,680.77435,1030.2678,-206.67123,4.304951,3.5491147,73
hoge,21,16,241.6467,839.58496,-24.822327,1.2916373,2.4236014,74
hoge,21,17,106.831055,1057.2557,-275.32935,2.9364204,4.8588552,74
hoge,21,18,1125.2242,979.50726,-4.3259583,6.1023626,5.894214,74
hoge,21,19,976.28674,888.08936,-22.921356,6.14474,0.36449945,75
hoge,21,20,488.16675,719.5728,-85.96353,4.67009,5.93809,75
hoge,21,0,828.5978,357.5094,-24.99179,0.0,0.0,83
hoge,21,1,660.8394,956.28937,-292.32465,5.3057623,0.8316105,83
hoge,21,2,1146.4896,566.06494,-204.15588,0.548779,3.1287835,84
hoge,21,3,1402.4808,325.08728,-200.08582,5.7839837,0.18589856,84
hoge,21,4,395.28992,296.10834,-239.06523,3.1378875,1.3847326,84
hoge,21,5,611.39594,14.05102,-119.5233,3.6310782,2.958725,85
hoge,21,6,1776.6088,684.8589,-161.73856,4.428059,4.6658044,85
hoge,21,7,1690.3955,229.0316,-240.83823,3.7356994,3.4511828,86
hoge,21,8,473.40112,44.734997,-53.906006,5.6720567,2.3343174,86
hoge,21,9,1119.9327,711.0057,-58.61754,0.54915875,4.295307,86
hoge,21,10,1683.1003,519.0601,-176.14163,2.6211262,0.20197801,87
hoge,21,11,1754.3667,974.2975,-178.9147,4.739475,5.7427344,88
hoge,21,12,1895.4995,119.567726,-68.63582,4.5645313,1.0431205,88
hoge,21,13,1193.8855,131.49567,-157.50797,2.8800955,1.7053593,89
hoge,21,14,791.1573,718.79156,-186.66214,0.8503298,2.8015351,89
hoge,21,15,680.77435,1030.2678,-206.67123,4.304951,3.5491147,90
hoge,21,16,241.6467,839.58496,-24.822327,1.2916373,2.4236014,90
hoge,21,17,106.831055,1057.2557,-275.32935,2.9364204,4.8588552,90
hoge,21,18,1125.2242,979.50726,-4.3259583,6.1023626,5.894214,90
hoge,21,19,976.28674,888.08936,-22.921356,6.14474,0.36449945,90
hoge,21,20,488.16675,719.5728,-85.96353,4.67009,5.93809,90
hoge,21,0,828.5978,357.5094,-24.99179,0.0,0.0,99
hoge,21,1,660.8394,956.28937,-292.32465,5.3057623,0.8316105,99
hoge,21,2,1146.4896,566.06494,-204.15588,0.548779,3.1287835,99
hoge,21,3,1402.4808,325.08728,-200.08582,5.7839837,0.18589856,99
hoge,21,4,395.28992,296.10834,-239.06523,3.1378875,1.3847326,99
hoge,21,5,611.39594,14.05102,-119.5233,3.6310782,2.958725,99
hoge,21,6,1776.6088,684.8589,-161.73856,4.428059,4.6658044,99
hoge,21,7,1690.3955,229.0316,-240.83823,3.7356994,3.4511828,99
hoge,21,8,473.40112,44.734997,-53.906006,5.6720567,2.3343174,100
hoge,21,9,1119.9327,711.0057,-58.61754,0.54915875,4.295307,100
hoge,21,10,1683.1003,519.0601,-176.14163,2.6211262,0.20197801,100
hoge,21,11,1754.3667,974.2975,-178.9147,4.739475,5.7427344,100
hoge,21,12,1895.4995,119.567726,-68.63582,4.5645313,1.0431205,100
hoge,21,13,1193.8855,131.49567,-157.50797,2.8800955,1.7053593,100
hoge,21,14,791.1573,718.79156,-186.66214,0.8503298,2.8015351,100
hoge,21,15,680.77435,1030.2678,-206.67123,4.304951,3.5491147,100
hoge,21,16,241.6467,839.58496,-24.822327,1.2916373,2.4236014,100
hoge,21,17,106.831055,1057.2557,-275.32935,2.9364204,4.8588552,100
hoge,21,18,1125.2242,979.50726,-4.3259583,6.1023626,5.894214,100
hoge,21,19,976.28674,888.08936,-22.921356,6.14474,0.36449945,100
hoge,21,20,488.16675,719.5728,-85.96353,4.67009,5.93809,101
hoge,21,0,828.5978,357.5094,-24.99179,0.0,0.0,116
hoge,21,1,660.8394,956.28937,-292.32465,5.3057623,0.8316105,116
hoge,21,2,1146.4896,566.06494,-204.15588,0.548779,3.1287835,116
hoge,21,3,1402.4808,325.08728,-200.08582,5.7839837,0.18589856,116
hoge,21,4,395.28992,296.10834,-239.06523,3.1378875,1.3847326,116
hoge,21,5,611.39594,14.05102,-119.5233,3.6310782,2.958725,116
hoge,21,6,1776.6088,684.8589,-161.73856,4.428059,4.6658044,116
hoge,21,7,1690.3955,229.0316,-240.83823,3.7356994,3.4511828,116
hoge,21,8,473.40112,44.734997,-53.906006,5.6720567,2.3343174,117
hoge,21,9,1119.9327,711.0057,-58.61754,0.54915875,4.295307,117
hoge,21,10,1683.1003,519.0601,-176.14163,2.6211262,0.20197801,117
hoge,21,11,1754.3667,974.2975,-178.9147,4.739475,5.7427344,117
hoge,21,12,1895.4995,119.567726,-68.63582,4.5645313,1.0431205,117
hoge,21,13,1193.8855,131.49567,-157.50797,2.8800955,1.7053593,117
hoge,21,14,791.1573,718.79156,-186.66214,0.8503298,2.8015351,117
hoge,21,15,680.77435,1030.2678,-206.67123,4.304951,3.5491147,117
hoge,21,16,241.6467,839.58496,-24.822327,1.2916373,2.4236014,117
hoge,21,17,106.831055,1057.2557,-275.32935,2.9364204,4.8588552,117
hoge,21,18,1125.2242,979.50726,-4.3259583,6.1023626,5.894214,117
hoge,21,19,976.28674,888.08936,-22.921356,6.14474,0.36449945,117
hoge,21,20,488.16675,719.5728,-85.96353,4.67009,5.93809,118
hoge,21,0,828.5978,357.5094,-24.99179,0.0,0.0,133
hoge,21,1,660.8394,956.28937,-292.32465,5.3057623,0.8316105,133
hoge,21,2,1146.4896,566.06494,-204.15588,0.548779,3.1287835,133
hoge,21,3,1402.4808,325.08728,-200.08582,5.7839837,0.18589856,133
hoge,21,4,395.28992,296.10834,-239.06523,3.1378875,1.3847326,133
hoge,21,5,611.39594,14.05102,-119.5233,3.6310782,2.958725,133
hoge,21,6,1776.6088,684.8589,-161.73856,4.428059,4.6658044,134
hoge,21,7,1690.3955,229.0316,-240.83823,3.7356994,3.4511828,134
hoge,21,8,473.40112,44.734997,-53.906006,5.6720567,2.3343174,134
hoge,21,9,1119.9327,711.0057,-58.61754,0.54915875,4.295307,134
hoge,21,10,1683.1003,519.0601,-176.14163,2.6211262,0.20197801,134
hoge,21,11,1754.3667,974.2975,-178.9147,4.739475,5.7427344,134
hoge,21,12,1895.4995,119.567726,-68.63582,4.5645313,1.0431205,134
hoge,21,13,1193.8855,131.49567,-157.50797,2.8800955,1.7053593,134
hoge,21,14,791.1573,718.79156,-186.66214,0.8503298,2.8015351,134
hoge,21,15,680.77435,1030.2678,-206.67123,4.304951,3.5491147,134
hoge,21,16,241.6467,839.58496,-24.822327,1.2916373,2.4236014,134
hoge,21,17,106.831055,1057.2557,-275.32935,2.9364204,4.8588552,134
hoge,21,18,1125.2242,979.50726,-4.3259583,6.1023626,5.894214,134
hoge,21,19,976.28674,888.08936,-22.921356,6.14474,0.36449945,135
hoge,21,20,488.16675,719.5728,-85.96353,4.67009,5.93809,135
hoge,21,0,828.5978,357.5094,-24.99179,0.0,0.0,150
hoge,21,1,660.8394,956.28937,-292.32465,5.3057623,0.8316105,150
hoge,21,2,1146.4896,566.06494,-204.15588,0.548779,3.1287835,150
hoge,21,3,1402.4808,325.08728,-200.08582,5.7839837,0.18589856,150
hoge,21,4,395.28992,296.10834,-239.06523,3.1378875,1.3847326,150
hoge,21,5,611.39594,14.05102,-119.5233,3.6310782,2.958725,151
hoge,21,6,1776.6088,684.8589,-161.73856,4.428059,4.6658044,151
hoge,21,7,1690.3955,229.0316,-240.83823,3.7356994,3.4511828,151
hoge,21,8,473.40112,44.734997,-53.906006,5.6720567,2.3343174,151
hoge,21,9,1119.9327,711.0057,-58.61754,0.54915875,4.295307,151
hoge,21,10,1683.1003,519.0601,-176.14163,2.6211262,0.20197801,151
hoge,21,11,1754.3667,974.2975,-178.9147,4.739475,5.7427344,151
hoge,21,12,1895.4995,119.567726,-68.63582,4.5645313,1.0431205,151
hoge,21,13,1193.8855,131.49567,-157.50797,2.8800955,1.7053593,151
hoge,21,14,791.1573,718.79156,-186.66214,0.8503298,2.8015351,151
hoge,21,15,680.77435,1030.2678,-206.67123,4.304951,3.5491147,151
hoge,21,16,241.6467,839.58496,-24.822327,1.2916373,2.4236014,152
hoge,21,17,106.831055,1057.2557,-275.32935,2.9364204,4.8588552,152
hoge,21,18,1125.2242,979.50726,-4.3259583,6.1023626,5.894214,152
hoge,21,19,976.28674,888.08936,-22.921356,6.14474,0.36449945,152
hoge,21,20,488.16675,719.5728,-85.96353,4.67009,5.93809,152
