username,cursornum,primary_id,x,y,z,polar_rad,azimuthal_rad,time
hoge,11,0,615.0642,536.74475,-51.638565,0.0,0.0,17
hoge,11,1,1463.1145,514.8267,-39.265472,6.010166,2.506025,17
hoge,11,2,1191.7279,33.189247,-20.18161,2.1722765,5.1141443,17
hoge,11,3,1418.0784,636.28986,-177.29396,6.107687,1.5380768,18
hoge,11,4,1052.4795,98.73797,-77.22328,2.4692042,0.3240336,18
hoge,11,5,1608.4645,145.72841,-233.07579,4.22041,2.3267882,18
hoge,11,6,419.38992,1019.3042,-131.26442,4.6523013,5.077891,18
hoge,11,7,1526.9012,353.0191,-206.36783,3.3434315,0.93578225,19
hoge,11,8,929.1078,493.6417,-109.98221,0.65438366,2.2175896,19
hoge,11,9,1457.1482,73.05411,-242.35382,5.0344872,4.179261,19
hoge,11,10,464.5332,74.469086,-122.225525,3.4740374,0.20104773,19
hoge,11,0,615.0642,536.74475,-51.638565,0.0,0.0,32
hoge,11,1,1463.1145,514.8267,-39.265472,6.010166,2.506025,32
hoge,11,2,1191.7279,33.189247,-20.18161,2.1722765,5.1141443,32
hoge,11,3,1418.0784,636.28986,-177.29396,6.107687,1.5380768,33
hoge,11,4,1052.4795,98.73797,-77.22328,2.4692042,0.3240336,34
hoge,11,5,1608.4645,145.72841,-233.07579,4.22041,2.3267882,34
hoge,11,6,419.38992,1019.3042,-131.26442,4.6523013,5.077891,34
hoge,11,7,1526.9012,353.0191,-206.36783,3.3434315,0.93578225,34
hoge,11,8,929.1078,493.6417,-109.98221,0.65438366,2.2175896,34
hoge,11,9,1457.1482,73.05411,-242.35382,5.0344872,4.179261,34
hoge,11,10,464.5332,74.469086,-122.225525,3.4740374,0.20104773,34
hoge,11,0,615.0642,536.74475,-51.638565,0.0,0.0,50
hoge,11,1,1463.1145,514.8267,-39.265472,6.010166,2.506025,50
hoge,11,2,1191.7279,33.189247,-20.18161,2.1722765,5.1141443,51
hoge,11,3,1418.0784,636.28986,-177.29396,6.107687,1.5380768,51
hoge,11,4,1052.4795,98.73797,-77.22328,2.4692042,0.3240336,51
hoge,11,5,1608.4645,145.72841,-233.07579,4.22041,2.3267882,51
hoge,11,6,419.38992,1019.3042,-131.26442,4.6523013,5.077891,52
hoge,11,7,1526.9012,353.0191,-206.36783,3.3434315,0.93578225,52
hoge,11,8,929.1078,493.6417,-109.98221,0.65438366,2.2175896,52
hoge,11,9,1457.1482,73.05411,-242.35382,5.0344872,4.179261,53
hoge,11,10,464.5332,74.469086,-122.225525,3.4740374,0.20104773,53
hoge,11,0,615.0642,536.74475,-51.638565,0.0,0.0,65
hoge,11,1,1463.1145,514.8267,-39.265472,6.010166,2.506025,65
hoge,11,2,1191.7279,33.189247,-20.18161,2.1722765,5.1141443,66
hoge,11,3,1418.0784,636.28986,-177.29396,6.107687,1.5380768,67
hoge,11,4,1052.4795,98.73797,-77.22328,2.4692042,0.3240336,67
hoge,11,5,1608.4645,145.72841,-233.07579,4.22041,2.3267882,67
